filename,width,height,class,xmin,ymin,xmax,ymax
keratosis_00000044_jpg.rf.eb48b6b0641cc59496c56ac31edff224.jpg,288,288,keratosis,130,99,222,239
skin_lesions_00000891_jpg.rf.eb3792a46532626fe0300d569efcc356.jpg,300,300,skin_lesions,91,128,299,241
circular_alopecia_00000759_jpg.rf.eb247c4d909ba5ac2ee7c5d357cc3c3a.jpg,280,280,circular_alopecia,244,77,263,101
conjunctival_injection_or_redness_00000685_jpg.rf.eb278235fb05a9544b582e3e429867e7.jpg,282,282,conjunctival_injection_or_redness,101,87,147,142
conjunctival_injection_or_redness_00000318_jpg.rf.eb3d4e6eff910cd02dd11b131d7c99a4.jpg,292,292,conjunctival_injection_or_redness,96,61,216,250
ocular_discharge_00000517_jpg.rf.eb49ec958ab1a0e38c8b7b0b74632d9a.jpg,270,270,ocular_discharge,55,59,95,109
keratosis_00000334_jpg.rf.eb43503f790c1e75a39492b5bb2c17fc.jpg,300,300,keratosis,97,0,280,150
keratosis_00000889_jpg.rf.eb57f188ded027d7a15148e4bb72a36a.jpg,296,296,keratosis,116,144,158,189
skin_lesions_00000660_jpg.rf.eb5a6f970b741f2a56893140607e5fce.jpg,300,300,skin_lesions,158,44,266,129
nasal_discharge_00000304_jpg.rf.eb5997a0bec365ed9d3852c3b03734be.jpg,300,300,nasal_discharge,121,182,173,214
skin_lesions_00000492_jpg.rf.eb6acec7db0ffbeba6c74b0e8494a5ad.jpg,280,280,skin_lesions,68,91,216,209
nasal_discharge_00000062_jpg.rf.eb74ad2715137d4628c04259adbb79a4.jpg,278,278,nasal_discharge,66,159,179,257
ocular_discharge_00000617_jpg.rf.eb6b38f6272d4e580f72fcdd0ce9f5a9.jpg,286,286,ocular_discharge,95,63,128,106
skin_lesions_00000589_jpg.rf.eb63c8f144a7646ae70799c3431e2d3e.jpg,272,272,skin_lesions,57,88,170,159
ocular_discharge_00000663_jpg.rf.eb24db66b4d0910b5ee48d7d7a1d9521.jpg,298,298,ocular_discharge,161,114,181,134
keratosis_00000781_jpg.rf.eb9df84bb3bcd2761bfbd5285da9cd2c.jpg,290,290,keratosis,128,113,194,183
keratosis_00000017_jpg.rf.eb80f3f0622b1e46705f15bb172b7926.jpg,300,300,keratosis,44,104,208,176
conjunctival_injection_or_redness_00000542_jpg.rf.eb9f6f84e5f7aa91db3f3af6428c09b5.jpg,272,272,conjunctival_injection_or_redness,140,89,194,149
keratosis_00000023_jpg.rf.eae91a75af414ecb3665c0a563541a31.jpg,286,286,keratosis,127,34,223,207
conjunctival_injection_or_redness_00000744_jpg.rf.eb40d8dda36afe60e6e34f589075594f.jpg,300,300,conjunctival_injection_or_redness,130,100,172,152
ocular_discharge_00000565_jpg.rf.eba6fd1cd38db5971bff3b66621e34a2.jpg,286,286,ocular_discharge,94,153,141,192
ocular_discharge_00000659_jpg.rf.ebb2a1bdfe518df1fc61854108afc8e0.jpg,272,272,ocular_discharge,82,146,104,169
skin_lesions_00000267_jpg.rf.eba8c743684d04e23b07ed93eb584b1f.jpg,282,282,skin_lesions,107,111,193,166
circular_alopecia_00000202_jpg.rf.ebc90cd642dd17f334f904ad6feba9cf.jpg,300,300,circular_alopecia,81,29,135,119
circular_alopecia_00000037_jpg.rf.ebaa8489162ac2d50dfcc3b11d8393e3.jpg,300,300,circular_alopecia,116,122,153,171
circular_alopecia_00000393_jpg.rf.eba1d403fdf59015944533fef3dc996b.jpg,270,270,circular_alopecia,93,13,147,108
keratosis_00000308_jpg.rf.e9f025f72bbd6694359f00c786062df5.jpg,292,292,keratosis,114,108,226,266
keratosis_00000697_jpg.rf.ebb5cb612379e9542f05d24f1db94f98.jpg,286,286,keratosis,151,102,203,145
keratosis_00000956_jpg.rf.ebb2a961c063bd048feacbd28d6fb20f.jpg,300,300,keratosis,135,98,204,161
keratosis_00000956_jpg.rf.ebb2a961c063bd048feacbd28d6fb20f.jpg,300,300,keratosis,138,155,202,220
keratosis_00000668_jpg.rf.ebcbe54768aacf6fcee68a7e3c394ddb.jpg,300,300,keratosis,0,71,179,131
conjunctival_injection_or_redness_00000727_jpg.rf.ebda3b187000968daa99091e4b941763.jpg,292,292,conjunctival_injection_or_redness,42,95,112,148
ocular_discharge_00000674_jpg.rf.ebe30ac29e14f328cc3b01dd3bca2bb8.jpg,278,278,ocular_discharge,109,72,132,94
skin_lesions_00000125_jpg.rf.ec0352395df83a65f2c70f5e801befce.jpg,294,294,skin_lesions,198,121,276,179
skin_lesions_00000171_jpg.rf.ebe79d1120aa8e78cc17d268a0c5027a.jpg,300,300,skin_lesions,117,173,155,242
conjunctival_injection_or_redness_00000622_jpg.rf.ebfff4c373b625da45b39cd64e5271f7.jpg,270,270,conjunctival_injection_or_redness,115,86,163,144
ocular_discharge_00000295_jpg.rf.ebc9e69d6ea3b8cacdf216e26e9edeb2.jpg,298,298,ocular_discharge,148,128,166,150
keratosis_00000197_jpg.rf.ec0063cd3429089e0511c3065cd0cf13.jpg,300,300,keratosis,100,89,231,164
keratosis_00000197_jpg.rf.ec0063cd3429089e0511c3065cd0cf13.jpg,300,300,keratosis,148,176,252,279
skin_lesions_00000468_jpg.rf.ec0ef309fd3ee249a7bc41f9a4a7ab82.jpg,300,300,skin_lesions,99,0,207,200
ocular_discharge_00000699_jpg.rf.ec05e05ca96f9f55e8d4ba5f1bd11777.jpg,282,282,ocular_discharge,171,136,189,153
ocular_discharge_00000699_jpg.rf.ec05e05ca96f9f55e8d4ba5f1bd11777.jpg,282,282,ocular_discharge,164,175,183,193
keratosis_00000619_jpg.rf.ec0b9cc948a0f515270000c60fac1c42.jpg,274,274,keratosis,9,0,136,77
ocular_discharge_00000712_jpg.rf.ec1f5d9793d5ff9deb049ac3103b7ee9.jpg,298,298,ocular_discharge,171,144,192,164
nasal_discharge_00000479_jpg.rf.ec29d04fbd528e6b89bc60688d31982d.jpg,300,300,nasal_discharge,171,181,200,225
keratosis_00000927_jpg.rf.ec1bbed9806e6d31e78ce3c77dfdad9f.jpg,300,300,keratosis,168,147,267,198
circular_alopecia_00000906_jpg.rf.ec140ec3aa94fd3dfb34e9a7d7204cd0.jpg,298,298,circular_alopecia,141,12,170,31
keratosis_00000301_jpg.rf.ec292e6e822329b4f16a899645d5cd9c.jpg,300,300,keratosis,106,86,267,189
ocular_discharge_00000733_jpg.rf.ec1a815049979d90641d4c83bd429655.jpg,282,282,ocular_discharge,165,190,190,214
keratosis_00000795_jpg.rf.ec340d91bfc3bc4f03f3dcbe58a3df9c.jpg,300,300,keratosis,116,110,173,157
circular_alopecia_00000999_jpg.rf.eb5eb0e15949a2b5fc77d8929b380bd4.jpg,270,270,circular_alopecia,91,0,142,18
skin_lesions_00000784_jpg.rf.ec391b9e0bfdbeae3e412eec359e2bac.jpg,300,300,skin_lesions,57,117,263,229
ocular_discharge_00000666_jpg.rf.ec26b6df0074fe67ab7777a44983fc03.jpg,278,278,ocular_discharge,101,130,120,151
circular_alopecia_00000507_jpg.rf.ec388ef3d33791d5ddf982e6394cfb99.jpg,278,278,circular_alopecia,7,89,43,121
skin_lesions_00000322_jpg.rf.ec40725747077112efc64682b6d9c018.jpg,300,300,skin_lesions,72,137,231,299
conjunctival_injection_or_redness_00000280_jpg.rf.ec46630ea08e2b998b6edd68f813e929.jpg,292,292,conjunctival_injection_or_redness,64,140,117,179
conjunctival_injection_or_redness_00000862_jpg.rf.ec52a10f45a9ce977a58438021ccb60a.jpg,300,300,conjunctival_injection_or_redness,112,118,146,166
nasal_discharge_00000897_jpg.rf.ec402edb6e8edc4cbd0de179b9dacb00.jpg,300,300,nasal_discharge,131,118,167,272
ocular_discharge_00000926_jpg.rf.ec3e4229c0dacaf60973d511ba5b99f8.jpg,300,300,ocular_discharge,138,130,161,150
skin_lesions_00000156_jpg.rf.ec5e624cea3b5d5f6e80c2658ae8a148.jpg,272,272,skin_lesions,37,58,114,106
keratosis_00000735_jpg.rf.ec522e9c088778b6e04b1b4ce67d60e3.jpg,300,300,keratosis,128,169,155,203
skin_lesions_00000152_jpg.rf.eba92f7547a03a52e23e62f15b31badc.jpg,274,274,skin_lesions,158,27,230,80
nasal_discharge_00000257_jpg.rf.ec6513f3599edf350336c537c722c613.jpg,300,300,nasal_discharge,71,145,134,187
conjunctival_injection_or_redness_00000720_jpg.rf.ec7461ad74ac0b42c228802aac9e5c1b.jpg,300,300,conjunctival_injection_or_redness,160,49,203,107
keratosis_00000571_jpg.rf.ec82831ca76c820b0175c7ed5cb6bf62.jpg,270,270,keratosis,12,92,269,226
conjunctival_injection_or_redness_00000276_jpg.rf.ec65848786d67f6d26c8106a4df044ff.jpg,294,294,conjunctival_injection_or_redness,151,136,197,187
conjunctival_injection_or_redness_00000710_jpg.rf.ec821f9e483dd3ae1429d84d7de52107.jpg,288,288,conjunctival_injection_or_redness,101,65,155,127
circular_alopecia_00000298_jpg.rf.ec52b33fe5d301d039cf926d9e210670.jpg,300,300,circular_alopecia,154,122,194,191
ocular_discharge_00000759_jpg.rf.ec70227e4c6fa8867fc3aeb70670cc4f.jpg,280,280,ocular_discharge,149,84,173,104
ocular_discharge_00000928_jpg.rf.ec8fba2ff9cc7bf82354caa145de8c01.jpg,274,274,ocular_discharge,134,124,162,151
keratosis_00000712_jpg.rf.ec9cfd4b3e2e271fff82338936053b45.jpg,276,276,keratosis,162,114,216,166
skin_lesions_00000304_jpg.rf.eca92c638dc300183d94ca3493898fae.jpg,300,300,skin_lesions,130,152,273,299
ocular_discharge_00000638_jpg.rf.ec40aabbbe12d91c17301833fee1b4b2.jpg,300,300,ocular_discharge,141,123,159,140
ocular_discharge_00000638_jpg.rf.ec40aabbbe12d91c17301833fee1b4b2.jpg,300,300,ocular_discharge,186,120,202,140
skin_lesions_00000998_jpg.rf.ecab485d5bb1027464d4a19607e0d92b.jpg,290,290,skin_lesions,25,61,257,237
skin_lesions_00000377_jpg.rf.ec4ac57e42e47bd53234413c2ea0e4ea.jpg,272,272,skin_lesions,71,71,143,180
nasal_discharge_00000814_jpg.rf.ecc747fe8eb0dd3514353e209fbb45db.jpg,300,300,nasal_discharge,57,141,97,180
circular_alopecia_00000397_jpg.rf.ec86225345c754b733a9d4886277e0c7.jpg,284,284,circular_alopecia,33,127,125,183
skin_lesions_00000303_jpg.rf.ecb21f770dfd962fbf1cbdcd5f6cea5d.jpg,300,300,skin_lesions,126,142,272,299
keratosis_00000650_jpg.rf.ecba13fb8dc4bb2910a6e5a967343539.jpg,270,270,keratosis,98,29,189,270
ocular_discharge_00000578_jpg.rf.ec9d0844be6331e78dab11a5a6b5957d.jpg,298,298,ocular_discharge,163,140,217,186
keratosis_00000448_jpg.rf.ecbab00fd8adfee0736061d122984775.jpg,290,290,keratosis,18,0,182,216
skin_lesions_00000379_jpg.rf.ec9bb91e808bb5073f0c797e32cdbc68.jpg,300,300,skin_lesions,102,96,205,153
skin_lesions_00000430_jpg.rf.eccefa52c7cb010908e3a112674890e3.jpg,292,292,skin_lesions,102,116,166,175
keratosis_00000171_jpg.rf.ecaf59706496d1377a016705287e912b.jpg,300,300,keratosis,136,75,241,226
conjunctival_injection_or_redness_00000716_jpg.rf.ec538936a0020c225786c86f5005a6ae.jpg,284,284,conjunctival_injection_or_redness,152,138,220,197
ocular_discharge_00000365_jpg.rf.ecec47f8f10db3239eb2f1b85b860f9e.jpg,286,286,ocular_discharge,152,115,211,159
skin_lesions_00000619_jpg.rf.ecea06aadc386e7a6d4b25f01d22f9cb.jpg,270,270,skin_lesions,149,52,216,162
skin_lesions_00000555_jpg.rf.ece78d0a10f93907689763ffbfc45840.jpg,286,286,skin_lesions,116,118,168,197
conjunctival_injection_or_redness_00000444_jpg.rf.ed087f976a8efead4c0205a8ff670fe4.jpg,300,300,conjunctival_injection_or_redness,151,79,170,102
nasal_discharge_00000210_jpg.rf.ed15632fb7e36926db059838082e0d99.jpg,300,300,nasal_discharge,50,119,101,158
circular_alopecia_00000195_jpg.rf.ed00499869689503a44531e0d13b7af9.jpg,268,268,circular_alopecia,95,113,162,210
ocular_discharge_00000272_jpg.rf.ec951578b884865af9ed288639571708.jpg,278,278,ocular_discharge,86,151,105,180
circular_alopecia_00000175_jpg.rf.ecfe4a73047922a6ba7f3e9d09e439bd.jpg,300,300,circular_alopecia,208,31,298,192
circular_alopecia_00000175_jpg.rf.ecfe4a73047922a6ba7f3e9d09e439bd.jpg,300,300,circular_alopecia,261,0,299,106
ocular_discharge_00000512_jpg.rf.ecce65ebc3aa70454a1595338b518d22.jpg,300,300,ocular_discharge,137,53,161,90
ocular_discharge_00000338_jpg.rf.ed1467b048989ade69eb1a06e6c15e9c.jpg,282,282,ocular_discharge,113,120,152,170
ocular_discharge_00000786_jpg.rf.ed0948a4ae7cfa9896db04e1ed5bb277.jpg,290,290,ocular_discharge,153,107,188,135
conjunctival_injection_or_redness_00000453_jpg.rf.ed01629613ca487d856d7376bc9ca5eb.jpg,300,300,conjunctival_injection_or_redness,128,100,180,162
ocular_discharge_00000399_jpg.rf.ecf5ac883feedbaf13fa1a7537e35be3.jpg,300,300,ocular_discharge,172,137,218,163
skin_lesions_00000422_jpg.rf.ed1cc026870f7ad4bcecace03dd417d6.jpg,280,280,skin_lesions,93,201,152,266
nasal_discharge_00000325_jpg.rf.ed11d3b221ac20b6257117e119c71b1b.jpg,282,282,nasal_discharge,25,0,127,101
circular_alopecia_00000365_jpg.rf.eca90552bdde726fbecaca199bf5581e.jpg,272,272,circular_alopecia,123,30,206,92
conjunctival_injection_or_redness_00000195_jpg.rf.ed1f7f480d46240595d04e37e7b76cf5.jpg,278,278,conjunctival_injection_or_redness,91,103,159,157
skin_lesions_00000039_jpg.rf.ed2671080c9215af8761c82df09a28b5.jpg,298,298,skin_lesions,106,109,158,193
circular_alopecia_00000491_jpg.rf.ed22ede5d99d271f4aaf0d0b9243278d.jpg,292,292,circular_alopecia,122,131,170,170
skin_lesions_00000153_jpg.rf.ed2360a7ad9e250601df1fff0a762119.jpg,294,294,skin_lesions,21,148,87,231
keratosis_00000264_jpg.rf.ed4b2a683b581029be7e8bc9c430afc0.jpg,300,300,keratosis,53,83,192,266
ocular_discharge_00000441_jpg.rf.ed2ece480c33c1ec9652e48b8c8fbdc0.jpg,300,300,ocular_discharge,219,85,253,128
circular_alopecia_00000585_jpg.rf.ed62793092001d15ef829a9917bc51ac.jpg,300,300,circular_alopecia,114,96,155,144
conjunctival_injection_or_redness_00000599_jpg.rf.ed5426046732e3aad4dbbc3a4ac673bc.jpg,300,300,conjunctival_injection_or_redness,117,113,158,165
ocular_discharge_00000807_jpg.rf.ed3cad1bffdd373a2d0642814f0a25ea.jpg,278,278,ocular_discharge,90,187,132,210
conjunctival_injection_or_redness_00000031_jpg.rf.ed5b1c242eb582def7003f17056c4360.jpg,288,288,conjunctival_injection_or_redness,192,96,288,176
ocular_discharge_00000348_jpg.rf.ed50c0144f3180e1fbb09fcef3576f3f.jpg,276,276,ocular_discharge,96,102,131,164
circular_alopecia_00000639_jpg.rf.ed2af1d3afdbc6a0dd5b605776dbe87b.jpg,280,280,circular_alopecia,182,133,226,167
nasal_discharge_00000540_jpg.rf.ed23b1a6045c249ac52a37638474b6df.jpg,300,300,nasal_discharge,78,83,105,133
skin_lesions_00000502_jpg.rf.ed6afc6083f8c1133df29c1f46d08e2c.jpg,278,278,skin_lesions,0,9,274,215
circular_alopecia_00000761_jpg.rf.ed7006c4bdc6bbec53633a43b9e0c3c3.jpg,278,278,circular_alopecia,14,154,35,178
nasal_discharge_00000951_jpg.rf.ed8a94235afad97957ed3a872f7c7f3f.jpg,300,300,nasal_discharge,39,186,67,237
ocular_discharge_00000992_jpg.rf.ed8114d3d0838fac4e7d1627d7c82a69.jpg,290,290,ocular_discharge,149,96,180,142
keratosis_00000570_jpg.rf.ed83a15a47391dac27a42a7cc8f38d1a.jpg,288,288,keratosis,24,0,204,285
ocular_discharge_00000388_jpg.rf.ed8a53565abe96ed4e2c605a66897703.jpg,298,298,ocular_discharge,119,150,173,186
circular_alopecia_00000539_jpg.rf.ed7c9870e1798be4bf61959c3f797539.jpg,294,294,circular_alopecia,140,146,171,187
skin_lesions_00000743_jpg.rf.ed34d50deac96cdb14a1de9efb4ca0fb.jpg,272,272,skin_lesions,11,48,271,228
conjunctival_injection_or_redness_00000346_jpg.rf.ed7d04b81b02d19d9583fb8ee1588f2c.jpg,270,270,conjunctival_injection_or_redness,74,111,170,270
ocular_discharge_00000050_jpg.rf.ed2edecaac919b8cef34f93f8d019c67.jpg,298,298,ocular_discharge,194,118,250,156
nasal_discharge_00000895_jpg.rf.eda5e967b1668b56f1638fed277f43b0.jpg,300,300,nasal_discharge,119,115,145,253
circular_alopecia_00000856_jpg.rf.edb5b3e20888e7eff8cfcf16ce1569b2.jpg,294,294,circular_alopecia,94,117,115,140
circular_alopecia_00000918_jpg.rf.edb4cc350436160c8c90ec39242be7aa.jpg,300,300,circular_alopecia,193,93,211,119
circular_alopecia_00000918_jpg.rf.edb4cc350436160c8c90ec39242be7aa.jpg,300,300,circular_alopecia,211,98,227,123
keratosis_00000405_jpg.rf.ed956fba646ebf9b20b5e5d8973aa8d0.jpg,300,300,keratosis,43,34,236,155
ocular_discharge_00000783_jpg.rf.eda185478a037aa7d66058cc54409cc1.jpg,286,286,ocular_discharge,138,141,182,175
keratosis_00000044_jpg.rf.edb9d57119916d09bec19aeb570f9958.jpg,296,296,keratosis,49,62,196,168
conjunctival_injection_or_redness_00000270_jpg.rf.ed8d35e17eea31cf66db09d0c6af014b.jpg,300,300,conjunctival_injection_or_redness,95,80,146,122
nasal_discharge_00000604_jpg.rf.eda467df5825ae81a8a503cf88d6fbcd.jpg,272,272,nasal_discharge,130,43,169,76
nasal_discharge_00000708_jpg.rf.edb9185cbcb3983034be83e1cdf77efe.jpg,286,286,nasal_discharge,100,160,145,203
conjunctival_injection_or_redness_00000014_jpg.rf.edbea83f643cf03fb6c8bc7a3febaa47.jpg,288,288,conjunctival_injection_or_redness,77,101,194,268
skin_lesions_00000366_jpg.rf.ed477f1b2d1c38dac9ce8a8fe5bb87ea.jpg,296,296,skin_lesions,74,84,206,173
circular_alopecia_00000243_jpg.rf.edbf650303cbc7c5f51ec1a79f7bf047.jpg,274,274,circular_alopecia,126,47,162,94
skin_lesions_00000146_jpg.rf.edd48c1c7532e4ebb8012d97f9496b3e.jpg,294,294,skin_lesions,36,5,121,64
ocular_discharge_00000656_jpg.rf.ed8ede5a9efe6c75f4b19c978092ed7d.jpg,300,300,ocular_discharge,157,180,173,200
ocular_discharge_00000134_jpg.rf.edee8948de580c4ccfb96220f9e21155.jpg,278,278,ocular_discharge,92,172,108,185
skin_lesions_00000687_jpg.rf.edc12f47c643103600d4b1e10be7ce0f.jpg,290,290,skin_lesions,132,131,186,176
ocular_discharge_00000688_jpg.rf.edf4e0d587013841dea84965c4b69ada.jpg,292,292,ocular_discharge,92,118,113,138
ocular_discharge_00000964_jpg.rf.ee0731f9165710a010287e5ca0530c67.jpg,300,300,ocular_discharge,122,90,199,187
nasal_discharge_00000523_jpg.rf.ee0d8a56bcd0708e1c2305e9bbfef78c.jpg,280,280,nasal_discharge,144,186,201,228
nasal_discharge_00000032_jpg.rf.ede2ec5da380da72f4b2d6494c300772.jpg,280,280,nasal_discharge,158,54,195,103
nasal_discharge_00000996_jpg.rf.ee20ccfdd94a8da057f3fbfd637bb83e.jpg,286,286,nasal_discharge,102,113,138,161
circular_alopecia_00000981_jpg.rf.ee48be08b2c5f89e35179b68afe50b94.jpg,278,278,circular_alopecia,102,34,180,108
circular_alopecia_00000981_jpg.rf.ee48be08b2c5f89e35179b68afe50b94.jpg,278,278,circular_alopecia,78,50,104,74
circular_alopecia_00000981_jpg.rf.ee48be08b2c5f89e35179b68afe50b94.jpg,278,278,circular_alopecia,28,52,56,78
circular_alopecia_00000981_jpg.rf.ee48be08b2c5f89e35179b68afe50b94.jpg,278,278,circular_alopecia,93,92,115,112
conjunctival_injection_or_redness_00000326_jpg.rf.ee3fdae4afc031129e374a9c0405cde9.jpg,278,278,conjunctival_injection_or_redness,2,104,175,203
nasal_discharge_00000838_jpg.rf.ee3ebd8f81bc0011ce84cc7ab26f5e70.jpg,300,300,nasal_discharge,93,113,139,148
keratosis_00000288_jpg.rf.ee210491b2e896b4e8aeaafdfb92c8a9.jpg,298,298,keratosis,88,101,224,242
keratosis_00000687_jpg.rf.ee3e8163638aa4b6b666dd8015833ba0.jpg,300,300,keratosis,123,157,160,205
ocular_discharge_00000259_jpg.rf.ee3b7ed0bba9ca237c418a554bb58218.jpg,270,270,ocular_discharge,182,109,207,141
circular_alopecia_00000970_jpg.rf.edfda16b0b5d1aaf1226a1716df4c6b6.jpg,280,280,circular_alopecia,176,255,211,276
circular_alopecia_00000970_jpg.rf.edfda16b0b5d1aaf1226a1716df4c6b6.jpg,280,280,circular_alopecia,213,230,246,253
circular_alopecia_00000970_jpg.rf.edfda16b0b5d1aaf1226a1716df4c6b6.jpg,280,280,circular_alopecia,188,224,219,246
circular_alopecia_00000970_jpg.rf.edfda16b0b5d1aaf1226a1716df4c6b6.jpg,280,280,circular_alopecia,202,212,230,234
circular_alopecia_00000970_jpg.rf.edfda16b0b5d1aaf1226a1716df4c6b6.jpg,280,280,circular_alopecia,147,192,183,214
circular_alopecia_00000970_jpg.rf.edfda16b0b5d1aaf1226a1716df4c6b6.jpg,280,280,circular_alopecia,159,211,188,232
ocular_discharge_00000825_jpg.rf.ee14f2585e49b011eb298ccc139280f5.jpg,300,300,ocular_discharge,122,84,176,188
conjunctival_injection_or_redness_00000064_jpg.rf.ede927e9b3fd6673fb13bedf92e5aab1.jpg,270,270,conjunctival_injection_or_redness,123,90,180,143
conjunctival_injection_or_redness_00000360_jpg.rf.ee1c579ca2be668e56aff139c67618f5.jpg,286,286,conjunctival_injection_or_redness,154,0,230,118
ocular_discharge_00000614_jpg.rf.edf345f9b0cd90dfc8cf19bb44ebed10.jpg,276,276,ocular_discharge,74,119,114,152
nasal_discharge_00000986_jpg.rf.ee65bcd65731d3ff87f3d8f70deb43c5.jpg,270,270,nasal_discharge,50,39,187,163
skin_lesions_00000404_jpg.rf.ee646716d336ffcbc51b3503fe1b9980.jpg,298,298,skin_lesions,132,0,192,94
circular_alopecia_00000063_jpg.rf.eda1d12c12679621ac5e46e9af609822.jpg,300,300,circular_alopecia,135,132,163,172
ocular_discharge_00000653_jpg.rf.ee5f2b02e8fcc87f68b14b71eed88cf9.jpg,280,280,ocular_discharge,167,157,186,180
skin_lesions_00000777_jpg.rf.ee4e9c3ce7a16726909785400db1f854.jpg,274,274,skin_lesions,0,32,166,272
circular_alopecia_00000980_jpg.rf.ed852ab4354a5777eb72a46374623373.jpg,300,300,circular_alopecia,84,198,109,239
circular_alopecia_00000980_jpg.rf.ed852ab4354a5777eb72a46374623373.jpg,300,300,circular_alopecia,106,199,125,235
conjunctival_injection_or_redness_00000852_jpg.rf.ee7b6587faef0f686ed308b0cf3ea155.jpg,274,274,conjunctival_injection_or_redness,153,116,202,150
nasal_discharge_00000272_jpg.rf.eea38336ff22af49f0dd24f38ee6866f.jpg,278,278,nasal_discharge,61,51,136,148
circular_alopecia_00000660_jpg.rf.eeaf3b430686e45952f56e79edf2f755.jpg,286,286,circular_alopecia,142,109,200,148
conjunctival_injection_or_redness_00000099_jpg.rf.ee7afdb476ce5d5207b349a493636580.jpg,274,274,conjunctival_injection_or_redness,96,62,163,171
keratosis_00000210_jpg.rf.ee844b27cfdd8ff51e4092fe68933e9f.jpg,286,286,keratosis,104,55,248,176
circular_alopecia_00000618_jpg.rf.ee7207c9b3fddf12eb947bf2c2c4db62.jpg,274,274,circular_alopecia,175,87,258,145
skin_lesions_00000249_jpg.rf.ee908624f92e9d44b66808df4cbb7837.jpg,300,300,skin_lesions,56,165,81,200
ocular_discharge_00000149_jpg.rf.ee8c96103259093a8bd461cbd4a096d1.jpg,278,278,ocular_discharge,156,176,181,195
skin_lesions_00000103_jpg.rf.ee9246cd17724cf1bb201700255e7001.jpg,300,300,skin_lesions,165,118,231,153
skin_lesions_00000218_jpg.rf.ee6c42f329f55f0b2a46d7f9da0fbda3.jpg,300,300,skin_lesions,87,109,147,187
keratosis_00000547_jpg.rf.ee968400849f86f580bc0dfda641c737.jpg,300,300,keratosis,19,0,299,149
keratosis_00000048_jpg.rf.eeba99263e8b8ce715edbd9934d30696.jpg,300,300,keratosis,147,54,234,193
ocular_discharge_00000771_jpg.rf.eeaf4a6a3a398e414df6b075b2eeca87.jpg,300,300,ocular_discharge,50,199,121,224
circular_alopecia_00000148_jpg.rf.ee92cfb6b18225fc26863e0325eb2e54.jpg,288,288,circular_alopecia,119,83,224,137
circular_alopecia_00000148_jpg.rf.ee92cfb6b18225fc26863e0325eb2e54.jpg,288,288,circular_alopecia,98,126,189,184
circular_alopecia_00000148_jpg.rf.ee92cfb6b18225fc26863e0325eb2e54.jpg,288,288,circular_alopecia,31,82,105,134
circular_alopecia_00000903_jpg.rf.ee967e381dfa01edb5d87d5e228b5d58.jpg,300,300,circular_alopecia,276,118,294,144
keratosis_00000048_jpg.rf.ee8f550873484c4f2557722c78cddee3.jpg,292,292,keratosis,50,139,204,260
ocular_discharge_00000272_jpg.rf.eeac527dd21079bb793c3ed8e5b03b13.jpg,300,300,ocular_discharge,159,96,185,114
nasal_discharge_00000664_jpg.rf.eec5d5e2e8f0543828c620302d89a198.jpg,300,300,nasal_discharge,85,122,111,158
nasal_discharge_00000552_jpg.rf.eeb68091aed5992506b23fc495b485e8.jpg,272,272,nasal_discharge,90,176,145,237
ocular_discharge_00000789_jpg.rf.ee6b2be84210d1e407785fc58da61443.jpg,300,300,ocular_discharge,99,118,120,155
circular_alopecia_00000816_jpg.rf.eef083e1ebea048e9b0911a03b7e6b99.jpg,296,296,circular_alopecia,51,166,72,191
conjunctival_injection_or_redness_00000815_jpg.rf.eeb923a11c3500dc305367f6f4982854.jpg,284,284,conjunctival_injection_or_redness,63,85,97,109
ocular_discharge_00000196_jpg.rf.eed92beba7fdef7f763fe077602b3f2c.jpg,292,292,ocular_discharge,74,162,98,183
circular_alopecia_00000970_jpg.rf.eec88b5f83f412acf913d1b9b5617c0d.jpg,270,270,circular_alopecia,174,256,207,270
circular_alopecia_00000970_jpg.rf.eec88b5f83f412acf913d1b9b5617c0d.jpg,270,270,circular_alopecia,210,229,241,250
circular_alopecia_00000970_jpg.rf.eec88b5f83f412acf913d1b9b5617c0d.jpg,270,270,circular_alopecia,184,224,214,243
circular_alopecia_00000970_jpg.rf.eec88b5f83f412acf913d1b9b5617c0d.jpg,270,270,circular_alopecia,197,212,224,231
circular_alopecia_00000970_jpg.rf.eec88b5f83f412acf913d1b9b5617c0d.jpg,270,270,circular_alopecia,143,196,176,214
circular_alopecia_00000970_jpg.rf.eec88b5f83f412acf913d1b9b5617c0d.jpg,270,270,circular_alopecia,155,214,181,232
nasal_discharge_00000570_jpg.rf.eef6273407f9c69be9292747cf13bc9b.jpg,282,282,nasal_discharge,102,96,149,162
conjunctival_injection_or_redness_00000528_jpg.rf.eed046efa94af8f2b7c62a382f77d58c.jpg,278,278,conjunctival_injection_or_redness,137,126,196,183
ocular_discharge_00000261_jpg.rf.eed9fce9cecb5910e0ae1170009b36d6.jpg,270,270,ocular_discharge,157,64,180,93
nasal_discharge_00000205_jpg.rf.eede2fa91a9119efe5e051cb79b55aeb.jpg,294,294,nasal_discharge,83,171,138,235
keratosis_00000649_jpg.rf.eeea0e9dcadd6c53e8f954a5e8511cb3.jpg,298,298,keratosis,28,58,286,212
nasal_discharge_00000584_jpg.rf.eef024ba9ba0449855aa6135bf69ce19.jpg,288,288,nasal_discharge,126,30,177,108
